year,month,day,qnat_SFLN2-CU,qadj_SFLN2-CU,qdiv_SFLN2-CU,qrfin_SFLN2-CU,qrfout_SFLN2-CU,qol_SFLN2-CU,qcd_SFLN2-CU,ce_SFLN2-CU,rfstor_SFLN2-CU
1989,11,13,39.59847702048049,41.82412895120842,0.4381168762771317,0.1264163114855208,2.6637960003693593,0.00590374207871136,0.30579682271289954,0.010110258124768734,880.70452880859375
1989,11,14,39.225064243602695,41.68121328841016,0.20736371521475405,0.05983370552590728,2.6635423574836636,0.002794281583078373,0.1447357281057684,0.004785254132002592,880.62066650390625
1989,11,15,38.779849141659966,41.31960483513694,0.12349813561426615,0.03563473285353913,2.6632816104922483,0.0016641737653881883,0.08619922899533883,0.002849919954314828,880.5345458984375
1989,11,16,38.3639222730682,41.02691567948568,0,0,2.6630190216956464,0,0,0,880.4476318359375
1989,11,17,38.65781326789666,41.32053941971162,0,0,2.6627527492886713,0,0,0,880.359619140625
1989,11,18,38.830649488214746,41.49311340831446,0,0,2.6624864768816963,0,0,0,880.2716064453125
1989,11,19,38.21879695511224,40.88098998078249,0,0,2.662220467589748,0,0,0,880.18359375
1989,11,20,37.791741234408136,40.45367012829229,0,0,2.6619541951827728,0,0,0,880.0955810546875
1989,11,21,37.53430940399812,40.19597316626596,0,0,2.6616879227757977,0,0,0,880.007568359375
1989,11,22,37.414066447591615,40.07546227421744,0,0,2.6614216503688226,0,0,0,879.9195556640625
1989,11,23,38.57450518913171,41.23563114814988,0,0,2.661155641076874,0,0,0,879.83154296875
1989,11,24,42.08880535098001,44.749664939103695,0,0,2.6608891055548725,0,0,0,879.7435302734375
1989,11,25,40.00530070431223,42.66589917400506,0,0,2.6606228331478974,0,0,0,879.65545654296875
1989,11,26,39.5969361432588,42.25726680316802,0,0,2.6603570869709756,0,0,0,879.5675048828125
1989,11,27,38.712984053491965,41.37304875935115,0,0,2.660091077679027,0,0,0,879.4796142578125
1989,11,28,38.259113549371826,40.91891222334425,0,0,2.6598250683870788,0,0,0,879.39166259765625
1989,11,29,38.00396794283989,40.6635012046695,0,0,2.6595590590951304,0,0,0,879.3037109375
1989,11,30,37.771413808121835,40.43068439956369,0,0,2.6592927866881553,0,0,0,879.21575927734375
1989,12,1,37.54573050410623,40.20473384419347,0,0,2.659026777396207,0,0,0,879.12774658203125
1989,12,2,37.43755324578011,40.09628835480726,0,0,2.6587607681042584,0,0,0,879.03985595703125
1989,12,3,37.79875086289007,40.45721902377181,0,0,2.6584950219273367,0,0,0,878.951904296875
1989,12,4,38.60163188091899,41.25983352076173,0,0,2.6582290126353882,0,0,0,878.864013671875
1989,12,5,40.15535176363608,42.813289897176674,0,0,2.6579632664584665,0,0,0,878.77618408203125
1989,12,6,41.60144553326863,44.259113283407714,0,0,2.6576975202815447,0,0,0,878.68829345703125
1989,12,7,39.16027252348535,41.81767526583462,0,0,2.657431774104623,0,0,0,878.60040283203125
1989,12,8,38.48640994159609,41.143549308501406,0,0,2.657166027927701,0,0,0,878.5125732421875
1989,12,9,38.45850506596116,41.11537705636738,0,0,2.6569002817507794,0,0,0,878.4246826171875
1989,12,10,38.41752070921671,41.074129039868694,0,0,2.656634272458831,0,0,0,878.3367919921875
1989,12,11,38.08410478921229,40.740448667984765,0,0,2.6563685262819092,0,0,0,878.2489013671875
