year,month,day,hour,map_mm,mat_degc,ptps
1980,2,14,6,0.8128,1.824,0.42
1980,2,14,12,0,4.463,0
1980,2,14,18,0.1524,2.454,0.0933333333333333
1980,2,15,0,4.6736,3.315,0.03
1980,2,15,6,0.1778,3.102,0.0333333333333333
1980,2,15,12,0.0762,5.213,0
1980,2,15,18,0.0254,2.898,0.138333333333333
1980,2,16,0,0.127,0.556,0.713333333333333
1980,2,16,6,0.0508,2.157,0.433333333333333
1980,2,16,12,0,6.556,0
1980,2,16,18,0.4572,2.287,0.295
1980,2,17,0,1.4224,1.537,0.45
1980,2,17,6,1.6002,3.75,0.178333333333333
1980,2,17,12,0.4572,7.435,0
1980,2,17,18,2.9718,3.259,0.115
1980,2,18,0,1.2446,1.019,0.505
1980,2,18,6,0.2032,3.731,0.191666666666667
1980,2,18,12,0.381,7.361,0
1980,2,18,18,0.7874,3.278,0.318333333333333
1980,2,19,0,0,0.565,0.996666666666667
1980,2,19,6,0.127,2.491,0.483333333333333
1980,2,19,12,1.0922,5.935,0
1980,2,19,18,1.0922,2.685,0.248333333333333
1980,2,20,0,0.3556,0.694,0.83
1980,2,20,6,0.9398,0.685,0.706666666666667
1980,2,20,12,0.6858,4.583,0.03
1980,2,20,18,0,-0.361,0.936666666666667
1980,2,21,0,0.4572,-3.167,1
1980,2,21,6,0.5334,0.009,0.866666666666667
1980,2,21,12,1.5494,2.833,0.421666666666667
1980,2,21,18,0.7874,-1.194,1
1980,2,22,0,0.4826,-3.833,1
1980,2,22,6,0,-2.463,0.996666666666667
1980,2,22,12,0.9144,2.676,0.611666666666667
1980,2,22,18,0.5842,-0.426,0.996666666666667
1980,2,23,0,0.0508,-3.361,1
1980,2,23,6,0,-1.778,0.971666666666667
1980,2,23,12,0,3.426,0.238333333333333
1980,2,23,18,0,-3.213,1
1980,2,24,0,0,-5.426,1
1980,2,24,6,0,-0.852,0.871666666666667
1980,2,24,12,0,7.287,0.01
1980,2,24,18,0,-0.296,0.816666666666667
1980,2,25,0,0,-4.194,1
1980,2,25,6,0,1.13,0.681666666666667
1980,2,25,12,0,10.824,0
1980,2,25,18,0,0.333,0.815
1980,2,26,0,0,-1.583,1
1980,2,26,6,0,4.63,0.426666666666667
1980,2,26,12,0,11.796,0
1980,2,26,18,0,4,0.226666666666667
1980,2,27,0,0.0508,0.009,0.966666666666667
1980,2,27,6,0.3048,3.315,0.535
1980,2,27,12,0.3048,9.954,0
1980,2,27,18,0.3048,2.602,0.683333333333333
1980,2,28,0,0.254,-0.38,1
1980,2,28,6,0,2.815,0.531666666666667
1980,2,28,12,0.4318,4.898,0.27
1980,2,28,18,0.381,1.139,0.935
1980,2,29,0,0.0254,-1.315,1
1980,2,29,6,0,0.102,0.953333333333333
1980,2,29,12,0,5.306,0.155
1980,2,29,18,0,-1.704,1
1980,3,1,0,0,-4.056,1
